symbol	C2_72h_ctrl	C2_72h_bilirubin	UJ_24h_ctrl	UJ_24h_bilirubin	UJ_72h_ctrl	UJ_72h_bilirubin	C2_24h_ctrl	C2_24h_bilirubin
RP11-9L18.3	7.87605342737951	7.76106549290273	7.97669238762077	7.7918337299461	7.71640608298013	7.96115257841943	7.83742773123349	7.70919640158215
TADA1	8.06214571258093	8.01055453215638	7.93771330788093	8.05498880914728	7.35362388792102	7.76996505407618	8.18915505766324	7.97741308809709
GPA33	6.59835085523942	6.4493840518869	6.83474099788792	6.55863133151907	6.48957031299267	6.87853647100332	6.43933832896944	6.53949296630913
CD247	6.58083591133938	6.49898451014238	6.8869625280282	6.55755512829702	6.52677945441175	6.76546426095501	6.68920176700216	6.37967022779931
ADCY10	5.3725191359638	5.28401690624782	5.70638968110762	5.57224672380736	5.26122643061271	4.90122025911272	5.39767779686039	5.24695989707249
MPC2	8.1727390453636	8.26005080421103	8.41186720539323	8.14846477274136	8.19027957456518	8.01750186776033	8.47752894902809	8.18421964711664
GCSH	9.09653865523367	9.16079426036139	9.33375039969855	9.53044277711495	9.21651972759418	9.71847200753908	9.39832502314058	9.08054896660617
GPR161	7.87173071642841	8.10763982376272	7.60322638686842	7.43205216447927	7.80838600174693	7.89389666880984	7.88675540332863	8.08737422466752
XCL2	5.57436790648774	5.61431799730777	5.91219857224795	5.7397990275795	5.91769397381896	5.59840877967063	5.76886561148967	5.46895569896423
DPT	5.34121985040762	5.09418077114027	5.85401000028607	5.38240085009839	5.76710639261583	6.0410004454289	4.9736890177323	5.41996576480858
NME7	8.44516512817962	8.72919113101254	8.15467928956945	8.50898740899397	8.49500590627667	8.38377139856483	8.71637332545759	8.59583810483999
CCDC181	7.05792356721468	7.14009834049386	6.84076043076615	6.75524600089164	7.0776892376685	6.78763969197351	7.39033250339479	7.04880502883649
SLC19A2	6.80771956676511	7.22648615363246	6.91505628922014	7.11916659475	6.51560051512549	6.97045182843543	7.23929973913543	6.95379317027051
F5	5.62335832761804	5.40117196869069	6.2908969658919	5.45990449049297	5.79313603936184	6.09813575526185	5.32955800167104	5.61860725305536
SELP	5.20580025905199	5.04941277470146	5.08476092655575	5.35369261942133	5.43594366959292	5.55998962343312	4.98909393620761	5.27344349015451
SELL	5.34060053258406	5.80123704984751	5.93616580150531	5.35685285346386	5.84747577368136	5.71577918993556	5.5194597709764	5.62589418486832
METTL18	5.86800931049232	5.70471226977126	6.35515865475703	6.28044982751562	6.11690279712234	5.94059732954196	6.12134245165868	5.80258810894301
SCYL3	7.08890400375921	7.66294254050788	7.04983015384213	6.94815106871098	7.28594560716191	7.22976498958748	7.57967286890416	7.17306060168975
KIFAP3	9.10366460861684	9.72938608189513	9.05108098753814	9.27879811637368	8.89234936076083	9.36271829343979	9.4950310899875	9.42647676304989
MYOC	4.85897580673446	4.49009399925293	5.45227153161352	4.65082860953112	4.33002319594684	4.31608803424652	4.0869315340059	5.11978461933092
VAMP4	7.8669830530889	7.86624143616814	7.28631506386892	7.52133713117385	7.52858623968149	7.38531022128746	8.05670430896918	7.61354829140866
TNFSF18	3.83075120143556	4.4337732979253	3.98655702209038	3.97685310996387	4.01084613187509	3.6388505645344	4.25844783405539	3.89131845516388
TNFSF4	4.4070111261523	4.2521192557595	4.47179866997739	4.69269097485491	4.67922530076723	4.7061185598176	4.25594545003655	4.49747581251779
SLC9C2	3.70577733587673	4.14007318245303	4.07276054813076	4.32385525442772	4.24997203629463	4.04487251960343	3.81052695521889	4.08621426773792
ANKRD45	7.1360144281713	7.23923332936756	7.27040690899026	7.26862551937765	7.32999999762277	7.28474684608855	7.23855008579146	7.20515859441316
CENPL	8.00847009634802	7.94454776397584	7.53168589453313	7.88987952975958	7.9920779573053	7.73876006809318	8.00510829798537	7.98465263069468
SERPINC1	4.57682386429277	4.38928848379272	5.00088786316277	4.21674176577517	4.73360522528925	4.38773788426036	4.26643993187384	4.64974681556533
RC3H1	8.40938246083421	8.72748967546124	7.51094890167206	8.27086512839879	8.20151419842717	8.11848439156434	8.58828326790459	8.50930054688818
MRPS14	9.61551905286411	9.70037948911934	9.33230295595702	9.51240200309291	9.50241072709801	9.29645461656234	9.85537829791374	9.56091342987242
KIAA0040	5.37579863816377	5.20994189371008	6.14883100857824	6.25939892080507	5.80449472721078	5.59258824551182	5.46122921623131	5.06931944270134
RFWD2	8.35309796121991	8.71991056979296	8.08984886019522	8.46738364612816	8.47629740405485	8.58665453948554	8.58467647126136	8.48509040014244
ASTN1	8.49023751948793	8.68099842227983	8.26705425698223	8.43686855391258	8.34732344452972	8.56434285472772	8.47584601048323	8.67497927215903
ANGPTL1	5.535313995142	5.61716312906902	5.08094927815962	5.51961781555462	5.44302330957488	5.36078204398712	5.45186204962554	5.71587846792144
ABL2	7.69579106006802	7.88978743038536	7.19685867395755	7.52008990207706	7.50939875188437	7.56881159160437	7.79783453071354	7.76524143649784
NPHS2	5.94529728826122	5.71488119776432	5.75280062086376	5.74433565304739	6.02571642023727	5.58124149983529	5.62801501444015	6.00557114811756
TOR1AIP2	7.8126964017086	7.92179266195997	7.46678805076415	7.62782879895816	7.39613285580074	7.17023766271159	7.97607429309553	7.72486581173486
STX6	9.30004745758219	9.37327659067385	9.35610323112467	9.33642869539862	9.38710799799465	9.50187070722997	9.25164652359567	9.37225929476718
ZNF648	6.7913544608073	6.4355399150129	6.87065504243274	6.48611205240199	6.53690999566046	6.86364945190552	6.54655793982706	6.64197175497645
GLUL	11.3776632690304	11.2420396300348	10.745167194984	11.1216813863625	11.0402631510416	10.4120726376551	11.2813643361422	11.2994719461778
TEDDM1	5.65255256827221	5.42957322894087	5.89211556706159	5.92997304412465	5.63028231389839	5.81038648851497	5.39109765191979	5.64588209041398
RNASEL	5.39302699463774	5.18742712329152	5.95864496151191	5.79094968651042	6.03646949686206	6.2343561179766	5.1943004609251	5.42669122906834
RGS16	7.89875874043609	8.12722133927882	7.94552382927808	7.77692997750789	7.51169924353195	7.89742170564896	8.02825994665951	8.04627221563172
RGS8	6.47799978963785	7.15974519648583	6.69779921600751	6.50755735908659	6.4175369462181	6.55199863827716	6.61995819034642	7.02338422087889
SHCBP1L	4.84275318914985	4.78613616111736	5.02330500256313	5.03465169140357	5.40535610054069	4.96348554384609	4.66481082209432	5.02389879548711
NMNAT2	9.07422371655724	9.3700552056898	9.14893300008157	9.45606186862063	9.59647907137852	8.9865339268148	9.1101442200535	9.28390715084766
NCF2	6.19707456395643	5.92615431005792	6.63838973231963	6.00565928670439	6.20835427564252	6.51452364170295	6.16941125868729	5.95797310224485
ARPC5	9.09784881974658	9.33619235184496	9.45744452843209	9.6038150671534	9.43016248765819	9.35210819039381	9.29035058748307	9.35140888200937
APOBEC4	3.84471555389167	4.57317880683434	3.74764658588713	3.89718514346029	3.95180361485133	3.64355092813972	4.1201093719952	4.21133026120183
COLGALT2	6.96208950042235	6.8098558897029	6.83409141698962	6.6263693725439	6.54346311190803	6.84032916608585	7.06516262668944	6.62790048215534
EDEM3	8.6922298802483	8.71350834434101	8.61249825327241	8.71058326907502	8.70127246517412	8.82290453352988	8.77529859795711	8.61236328740534
FAM129A	4.8762344238062	4.56408882415199	5.28608236113758	4.8673973018678	4.55140264773539	4.78529972805748	5.02200717730383	4.33539000780833
TRMT1L	7.38998453544071	7.74229289422695	6.81501842969705	7.27642512809032	7.48342653193252	7.07110777264459	7.62305181869476	7.55434036877662
IVNS1ABP	9.4373709944332	9.3042008221648	8.88064259475696	9.24350638989817	8.96655165759186	9.15641717865644	9.49803085092751	9.18495648962769
TPR	8.51791796528287	8.7431662178841	7.84434272297927	8.26559911754767	8.15750447863719	8.40016828190979	8.63179304040594	8.56346666408567
PDC	4.58717157391284	4.93419979698452	4.41841346866363	4.50418855163968	4.88356912553248	4.77537861750761	4.86055052097964	4.62395569897212
PTGS2	4.95142211919087	4.63095510178323	5.15923542670746	4.73100157090739	4.94230937889528	5.01478456092684	4.92935530564635	4.67683279250159
BRINP3	6.28570712766426	6.70047251629525	6.7375256762041	6.96830073796711	6.66187334287461	6.98588935372142	6.47906071405982	6.50393506647609
UCHL5	9.05389908928158	9.44494609533718	8.96625812417592	9.4361607725841	9.33601521699308	9.7364071899316	9.42913345252425	9.1767304615612
GLRX2	6.95515395760018	6.98511540529086	7.21458455495603	7.35986616428533	7.09130935120929	7.54665327519164	7.13724908808938	6.89913228469622
B3GALT2	7.4617351003027	7.67429079037121	8.18533870589486	8.37917717769158	8.29874057292416	8.4119688165209	7.49306006698447	7.73151627421472
KCNT2	8.92769680451228	8.86635710607981	7.8036210094248	8.83614883641115	8.54355028370168	8.78616337507917	9.07845692362457	8.71477173172202
F13B	3.38141011848926	3.51279656047968	3.52532801825259	3.56181106415775	3.48147763660445	3.47057457360991	3.59005037482205	3.31250114334326
ASPM	9.3843361365272	9.25521706395111	8.59061667850299	9.314875607845	9.26113670931786	9.41492330960644	9.53812598491365	9.26928331162251
ZBTB41	7.61173441556183	8.02384425661871	7.13989201105588	8.02844331479069	7.63671457328365	8.02323863493398	8.02156571734199	7.61269698124479
DENND1B	7.38364264097209	7.73243321819159	6.8728124763748	7.21552553625966	6.65295691545905	7.29808205505313	7.6343311595936	7.48218539194078
ATP6V1G3	7.40777029130506	7.28572178799412	7.72997473040888	7.37399782032209	7.66912406321111	7.64346460013381	7.38167886211574	7.23725908946578
ZNF281	9.19162448052935	9.35011484891301	9.02637358583673	9.07705445982586	9.19072829683633	9.01407839488575	9.37705428060148	9.12250311251748
KIF14	8.06497497885034	8.04513749350543	6.49363581106293	7.46835096845568	7.55838825423933	7.44718067772164	8.32600354544363	7.83507968634023
DDX59	7.30687186385068	7.47839868243314	6.88439594352622	7.37783663906104	7.27226650972577	7.61196533991517	7.65650867372278	7.32101874940731
KIF21B	8.82940236413636	9.11185425196006	8.70302873247531	8.73416079947488	8.81195921680491	8.82380439122635	8.95368303656615	8.90654092566406
CACNA1S	6.11608397426285	6.08726627285625	6.995154452995	6.43828868643864	6.45804237652529	6.62543445467241	6.00894087611274	6.24465237968282
ASCL5	6.93044584732064	6.69633290586316	6.93191199307884	6.69020105618518	6.99252462239355	7.14067999095422	6.80530802287095	6.75268842857989
TMEM9	9.26130724585962	9.04809733494228	9.26866540684515	9.38725093965921	9.40026896014685	9.20412513122478	9.24263374252868	9.19637463322382
TNNI1	6.86498968340265	6.39631229454901	6.9765380434226	6.83292645174229	6.48698953997366	6.765203287492	6.77144936570143	6.41917275617849
PHLDA3	7.97402111844447	7.67916223093813	7.61157430084006	7.85653589059272	8.05076817014412	7.84864321837485	7.76932032414541	7.80768914772245
CSRP1	7.60863078134442	7.76459620483685	7.8718629924938	7.64558136987259	8.08911292825147	7.71882884863329	7.43227764895451	7.94839634717635
LMOD1	6.61338057783332	6.35175376690687	6.54392266104774	6.19511722403828	6.5205915436806	6.64747831965633	6.22838141645683	6.63127892986668
ARL8A	8.68751322831666	8.76370184614221	8.92913667223281	8.75629971589926	8.72876297608515	9.03580875894466	8.60063490829213	8.77110227482008
PTPN7	5.90571655646728	6.03888527086052	6.42737484983142	6.04236392617542	6.06374723233577	6.12907945720992	6.0716387029575	5.81134011815407
UBE2T	9.07983629066728	8.98684688232905	9.16983863476167	9.54143076570859	9.14701937377652	9.50108422660764	9.3367746011357	9.12683129213152
SYT2	7.69615064493596	7.62541827666472	7.75075392269393	7.45462017106825	7.42221040421684	7.73319657603991	7.80382471306095	7.42792395968908
KDM5B	10.8747389270674	11.0918918978351	10.0399303910694	10.5115027681234	10.4777817729645	10.041431895781	10.9725049061992	10.8707527306324
RABIF	6.87126434450692	6.82285009270672	7.35311910556212	7.295910945257	6.69176393595509	7.12307322521581	6.92112049214974	6.79787942520931
KLHL12	8.34731131101732	8.73963245298424	8.33565870938811	8.40846883647143	8.3802781497843	8.04022469537898	8.57594470192801	8.51615315850997
ADIPOR1	9.40453417638619	9.20089329429803	8.7923233700227	9.16834761642194	9.04174565395863	8.7778786840416	9.36854645739653	9.24481583544596
CYB5R1	7.10319738602956	7.438456262169	7.30637473119956	7.27091227582848	7.17914932298834	7.12673835333762	7.26780537339396	7.34363738593355
MYOG	7.7449393827255	7.40758506726909	8.31199219875843	7.60131148839029	7.59593528755016	7.76567934897558	7.46746718701397	7.64758446735765
MYBPH	7.1964007394277	6.30791569609829	7.49414507947484	6.84810070667505	7.28970785617603	7.29212099409056	6.58799920150367	6.87933759400747
CHI3L1	6.03484539084251	6.05459480813505	6.6798715081058	6.09039659252183	6.34771239414846	6.27707098902028	6.01370395809374	6.0528154102325
FMOD	6.61988584707519	6.37973586706192	5.97438360737625	6.09019239315298	6.39310065749824	6.29454478917998	6.31195238131464	6.58267679190476
LINC00303	5.9099890309549	5.27981582713147	6.07765578909039	5.70812517417543	5.83267268713513	5.67350419058541	5.38447333261082	5.75494417293998
ETNK2	6.56928687299195	6.37562939021616	7.25828386360355	7.17990612757793	7.30524470472503	7.03204026584719	6.64402824105926	6.43595550321309
REN	5.13427577611485	5.15757545223895	5.7584376212178	5.15614360437202	5.60490945260648	5.40672422538393	5.11337902795038	5.15782902388366
KISS1	6.17254897542373	6.42657640389994	6.64888002567522	6.14581279784731	6.49467804429402	6.45837125692051	6.37804783190276	6.14923845214169
GOLT1A	6.1369750985293	5.59927822821739	6.58012717826354	5.94101642301064	6.40415192831413	6.38395366325987	5.57667778190585	6.12213214837421
PLEKHA6	8.21370395593275	7.94464472553232	8.19221154530655	8.12741706789719	8.00582211622939	8.12627869010428	8.04420814286357	8.04969910798957
PPP1R15B	8.46453496861142	8.59671948615874	7.53579437728904	8.41359607940361	8.24832186632733	8.39181955930028	8.65680781747982	8.36688223690288
PIK3C2B	7.85574288270164	7.98248740900422	7.86708297267458	8.00655580308632	8.02051552748799	8.0917527198475	7.96440336226843	7.78110866761165
LRRN2	7.61647129150302	7.69308032543845	7.64980234557642	7.21964865981354	6.80065002344245	7.26874454552061	7.57178506485672	7.71268648719108
TMEM81	7.04609158382061	6.81216374543715	7.14393837608754	7.23426130739821	7.08497177496518	7.10899375967632	6.85672434900078	6.9970580806368
RBBP5	8.86839189161551	9.18789953137316	8.45518978408643	8.82220787916411	8.36051189535921	8.16461810832065	9.10554142479283	8.89974003235407
DSTYK	7.15049737233862	7.23188123373399	6.76342706070168	6.96337396837219	7.07059269076661	6.90116454474715	7.31530859761669	7.10167226272495
NUAK2	8.55087505161274	8.43534564129275	8.13755380858209	8.55720008073067	8.3352179112355	7.98091033407379	8.55300743263702	8.45467583631802
KLHDC8A	8.49357474449215	8.44161456518705	8.04351047421382	8.0282863708128	7.83602907523779	8.15362137457999	8.62282576654532	8.29397878884193
ELK4	9.50211682716099	9.74467565908946	9.13330987381769	9.51083811781757	9.29997329354208	9.17796062454833	9.58114995907378	9.63934697650808
SLC45A3	8.01882488123774	7.645060154645	8.16609281389653	7.55340789141028	7.87996535704645	7.62687380185777	7.83088845504537	7.82877877226751
NUCKS1	11.9897663474953	11.8034641768427	11.6675672357147	11.7107157708943	11.6883107679268	11.7465950735678	11.8244279142048	11.8949029086123
RAB29	6.43653236034871	6.0390780919301	6.35351419936794	5.94733360736698	6.39259142143566	6.50618118922898	6.31202876978448	6.14903651818234
SLC41A1	7.82931374376193	7.95476150047373	8.09794252261232	7.94408481004018	8.06511101024694	7.66503671610363	7.71141307965279	8.02768900596597
PM20D1	7.5229273717448	7.27117448464018	7.75449453371888	7.33013234168917	7.3277413543911	7.20620141073529	7.18156194329565	7.52719716107677
SLC26A9	5.65769803738137	5.7528153946252	6.09002145424991	5.66613144825152	5.68479301394364	6.21040022667139	5.48479969300777	5.91650897833674
RAB7B	6.03152985945784	5.93046995076022	7.2340543046321	6.44612371322089	6.60968620991067	6.61507020292292	6.05791087416793	5.98534707743548
CTSE	6.1322962363582	5.61448460085185	7.06249943849143	6.3488976895697	6.31842349014898	6.26875448956901	5.88688236379517	5.89807754603546
AVPR1B	6.8321198333278	5.98018217490909	7.12907625045376	6.6070051444001	6.9569467019893	6.80427982887487	6.14348917273969	6.66040654006774
FAM72A	7.10608130527855	7.47136293022037	6.91781062140716	7.72320378149435	7.01917324977028	7.12022716823475	7.65322445304465	7.23221486126703
EIF2D	7.84802765570483	8.16769195185593	8.14071237916647	8.30129474646396	8.05066536416614	8.12007758399165	8.10328124468306	8.11755608357783
IL10	5.30487318998899	4.85810475613904	5.74519308407106	5.1204680876106	5.12347067627767	5.42937693542155	4.92429051450294	5.1870943941392
FCMR	4.88032185430003	4.55422815257275	5.06545855648214	4.65011774645468	4.61289340901353	4.9062358707173	4.7868471464157	4.54924346041284
